sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_insol,pl_eqt,ttv_flag,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,hostname,label
,,0.967427812,,,29.01,,956.61,1419.0,,5066.0,0.709,,,4.625,,15.826,,,K07627.01,0
,,10.64021008,,,2.87,,203.48,963.0,,6112.0,1.233,,,4.281,,14.173,,,K00572.01,1
,,4.93883135,,,1.44,,566.38,1244.0,,6112.0,1.233,,,4.281,,14.173,,,K00572.02,1
,,5.996533443,,,2.96,,260.49,1025.0,,5622.0,1.089,,,4.346,,14.674,,,K00573.01,1
,,2.06190864,,,1.63,,1082.28,1463.0,,5622.0,1.089,,,4.346,,14.674,,,K00573.02,1
,,20.13490007,,,2.98,,20.66,544.0,,4963.0,0.826,,,4.501,,14.859,,,K00574.01,1
,,88.2553729,,,2.96,,2.67,326.0,,5176.0,0.738,,,4.612,,14.29,,,K00416.02,1
,,22.418319842,,,9.94,,23.8,563.0,,5324.0,0.813,,,4.491,,14.479,,,K00418.01,0
,,20.131477716,,,39.89,,47.49,670.0,,6003.0,0.932,,,4.507,,14.519,,,K00419.01,0
,,6.010383339,,,3.8,,82.31,768.0,,4882.0,0.738,,,4.558,,14.247,,,K00420.01,1
,,1.334101467,,,1.74,,5207.55,2169.0,,6178.0,1.58,,,4.106,,12.161,,,K00006.01,0
,,8.1808949,,,2.1,,62.21,716.0,,5081.0,0.77,,,4.596,,14.802,,,K00475.01,1
,,15.31296388,,,2.34,,26.98,581.0,,5081.0,0.77,,,4.596,,14.802,,,K00475.02,1
,,18.42794957,,,2.24,,18.05,526.0,,4768.0,0.779,,,4.536,,14.958,,,K00476.01,1
,,8.8249556,,,1.1,,175.17,928.0,,6078.0,0.994,,,4.434,,15.154,,,K06765.02,0
,,7.30497811,,,10.86,,78.87,760.0,,5247.0,0.744,,,4.609,,15.765,,,K00725.01,0
,,5.115750935,,,60.74,,493.38,1202.0,,6398.0,1.101,,,4.411,,15.132,,,K00726.01,0
,,1.213745575,,,21.69,,572.53,1246.0,,4820.0,0.661,,,4.606,,15.825,,,K00727.01,0
,,1.423799421,,,4.69,,1791.61,1659.0,,5962.0,1.019,,,4.464,,15.623,,,K00729.01,0
,,14.78767172,,,3.46,,110.42,827.0,,5814.0,1.248,,,4.269,,15.344,,,K00730.01,1
,,4.16536757,,,1.0,,284.49,1048.0,,5604.0,0.912,,,4.52,,13.307,,,K00627.02,1
,,14.48584765,,,2.88,,89.16,784.0,,5784.0,1.085,,,4.352,,13.946,,,K00628.01,1
,,40.6992062,,,3.2,,52.05,685.0,,6419.0,1.362,,,4.175,,13.949,,,K00629.01,1
,,4.532402495,,,3.69,,426.69,1160.0,,5575.0,1.173,,,4.278,,13.932,,,K00630.01,0
,,25.273355,,,24.74,,26.57,579.0,,5313.0,0.976,,,4.39,,14.5,,,K05449.02,0
,,15.458056682,,,9.11,,136.4,871.0,,5868.0,1.407,,,4.169,,13.398,,,K00631.01,1
,,3.173914037,,,3.07,,1769.83,1655.0,,6432.0,1.584,,,4.164,,13.949,,,K00685.01,1
,,379.11996,,,2.74,,0.57,221.0,,5546.0,0.81,,,4.575,,15.496,,,K07124.02,0
,,9.84824649,,,2.68,,189.82,947.0,,5814.0,1.248,,,4.269,,15.344,,,K00730.02,1
,,19.7243672,,,3.57,,75.23,751.0,,5814.0,1.248,,,4.269,,15.344,,,K00730.03,1
,,51.75530504,,,2.61,,16.6,515.0,,5979.0,1.005,,,4.394,,12.596,,,K00111.03,1
,,7.38443269,,,2.42,,278.67,1042.0,,5814.0,1.248,,,4.269,,15.344,,,K00730.04,1
,,7.06115081,,,171.85,,145.61,886.0,,5795.0,0.848,,,4.554,,15.592,,,K00731.01,0
,,7.23858162,,,1.34,,104.51,816.0,,5411.0,0.831,,,4.561,,13.359,,,K00632.01,1
,,161.4746786,,,3.25,,3.27,343.0,,5761.0,1.044,,,4.383,,13.871,,,K00633.01,1
,,6.277827312,,,4.87,,222.45,985.0,,6077.0,0.891,,,4.526,,13.851,,,K00634.01,0
,,16.71987303,,,2.52,,81.63,767.0,,6020.0,1.085,,,4.389,,13.034,,,K00635.01,1
,,12.011661094,,,55.2,,710.87,1317.0,,6753.0,2.396,,,3.91,,13.252,,,K00636.01,0
,,3.275821982,,,3.54,,2121.23,1730.0,,6185.0,1.972,,,4.013,,13.992,,,K00688.01,1
,,15.87360981,,,1.53,,37.68,632.0,,5656.0,0.737,,,4.607,,13.766,,,K00689.01,1
,,12.3860474,,,1.11,,50.23,679.0,,5121.0,0.888,,,4.457,,14.773,,,K00547.03,1
,,1.360834768,,,7.24,,1792.47,1660.0,,6215.0,0.872,,,4.543,,13.591,,,K00690.01,0
,,7.256962446,,,3.53,,432.1,1163.0,,5858.0,1.549,,,4.112,,12.702,,,K00107.01,1
,,29.66631669,,,2.83,,40.68,644.0,,5956.0,1.098,,,4.322,,13.965,,,K00691.01,1
,,16.2254975,,,1.21,,90.93,788.0,,5956.0,1.098,,,4.322,,13.965,,,K00691.02,1
,,1.260258822,,,3.57,,1435.82,1569.0,,5550.0,0.954,,,4.5,,15.342,,,K00732.01,1
,,0.542122617,,,0.94,,5914.13,2238.0,,5875.0,0.998,,,4.476,,14.661,,,K07629.01,0
,,5.25449393,,,1.41,,213.25,975.0,,5550.0,0.954,,,4.5,,15.342,,,K00732.03,1
,,5.924993927,,,3.15,,77.91,758.0,,5016.0,0.679,,,4.641,,15.644,,,K00733.01,1
,,11.34934848,,,2.39,,32.75,610.0,,5016.0,0.679,,,4.641,,15.644,,,K00733.02,1
,,26.94927489,,,7.37,,5.78,395.0,,4723.0,0.512,,,4.741,,13.771,,,K00637.01,0
,,23.6421965,,,2.9,,29.65,595.0,,5750.0,0.882,,,4.538,,13.595,,,K00638.01,1
,,67.0930642,,,3.51,,7.38,420.0,,5750.0,0.882,,,4.538,,13.595,,,K00638.02,1
,,17.97979816,,,2.89,,111.12,828.0,,6141.0,1.352,,,4.272,,13.5,,,K00639.01,1
,,30.99664113,,,2.43,,14.72,500.0,,5324.0,0.853,,,4.544,,13.332,,,K00640.01,1
,,2.462344253,,,1.33,,730.86,1326.0,,5736.0,1.008,,,4.467,,13.648,,,K00692.01,1
,,4.822969318,,,2.22,,297.73,1060.0,,5736.0,1.008,,,4.467,,13.648,,,K00692.02,1
,,28.7796446,,,1.95,,34.65,619.0,,6000.0,1.044,,,4.45,,13.949,,,K00693.01,1
,,15.66057688,,,2.05,,78.01,758.0,,6000.0,1.044,,,4.45,,13.949,,,K00693.02,1
,,17.42115972,,,3.11,,48.91,674.0,,5679.0,0.972,,,4.487,,13.939,,,K00694.01,1
,,3.13295351,,,1.39,,181.84,937.0,,5016.0,0.679,,,4.641,,15.644,,,K00733.03,1
,,18.64349986,,,2.14,,16.91,517.0,,5016.0,0.679,,,4.641,,15.644,,,K00733.04,1
,,93.803766,,,2.05,,4.69,375.0,,5559.0,0.914,,,4.47,,14.985,,,K00408.05,0
,,24.5434566,,,3.08,,34.07,616.0,,5955.0,0.91,,,4.52,,15.344,,,K00734.01,1
,,51.07926451,,,2.75,,15.17,503.0,,5833.0,1.022,,,4.407,,12.772,,,K00112.01,1
,,4.350413063,,,1.26,,331.98,1088.0,,5978.0,0.876,,,4.534,,13.211,,,K00642.01,0
,,1.376384817,,,1.47,,770.31,1343.0,,5278.0,0.746,,,4.591,,13.992,,,K00643.01,0
,,45.977861823,,,17.09,,20.32,541.0,,5761.0,1.096,,,4.306,,13.725,,,K00644.01,0
,,29.90721859,,,2.16,,23.92,564.0,,5739.0,0.896,,,4.476,,13.437,,,K00695.01,1
,,7.03380109,,,2.61,,718.45,1320.0,,6122.0,1.934,,,4.019,,13.357,,,K00696.01,0
,,3.032147946,,,3.62,,1218.88,1507.0,,5827.0,1.447,,,4.151,,13.684,,,K00697.01,1
,,15.96532718,,,3.33,,136.42,872.0,,5880.0,1.433,,,4.154,,12.287,,,K00108.01,1
,,12.718711489,,,120.02,,279.33,1042.0,,6120.0,1.596,,,4.036,,13.816,,,K00698.01,0
,,18.79418506,,,2.33,,6.79,412.0,,4126.0,0.602,,,4.668,,15.962,,,K00736.01,1
,,6.73893544,,,1.44,,26.64,579.0,,4126.0,0.602,,,4.668,,15.962,,,K00736.02,1
,,14.49839316,,,5.16,,32.22,607.0,,5268.0,0.735,,,4.602,,15.684,,,K00737.01,0
,,10.3392408,,,2.98,,86.46,777.0,,5730.0,0.87,,,4.545,,15.282,,,K00738.01,1
,,8.50339249,,,1.95,,257.22,1021.0,,5877.0,1.265,,,4.233,,13.716,,,K00645.01,1
,,23.7832097,,,2.01,,65.26,725.0,,5877.0,1.265,,,4.233,,13.716,,,K00645.02,1
,,3.041547148,,,60.05,,1344.31,1544.0,,6431.0,1.295,,,4.293,,13.705,,,K00646.01,0
,,5.16949729,,,2.06,,694.32,1309.0,,6011.0,1.409,,,4.123,,13.55,,,K00647.01,1
,,5.41460536,,,116.93,,2150.63,1737.0,,6033.0,2.943,,,3.676,,13.633,,,K00699.01,0
,,30.86436512,,,2.23,,18.22,527.0,,5677.0,0.828,,,4.563,,13.58,,,K00700.01,1
,,9.36059705,,,1.42,,89.47,784.0,,5677.0,0.828,,,4.563,,13.58,,,K00700.02,1
,,14.6672293,,,1.21,,49.12,675.0,,5677.0,0.828,,,4.563,,13.58,,,K00700.03,1
,,68.1609897,,,1.45,,6.34,405.0,,5677.0,0.828,,,4.563,,13.58,,,K00700.04,1
,,13.28689997,,,2.78,,61.8,715.0,,5730.0,0.87,,,4.545,,15.282,,,K00738.02,1
,,1.287076693,,,1.39,,135.97,871.0,,3736.0,0.525,,,4.724,,15.488,,,K00739.01,1
,,17.6717714,,,2.44,,16.38,513.0,,4869.0,0.687,,,4.636,,15.556,,,K00740.01,1
,,23.355341391,,,21.55,,30.96,601.0,,5754.0,0.905,,,4.534,,15.278,,,K00741.01,0
,,23.44970494,,,2.71,,97.94,802.0,,6188.0,1.524,,,4.196,,13.31,,,K00649.01,1
,,1.73513619,,,3.27,,1372.87,1554.0,,5751.0,1.071,,,4.391,,12.566,,,K00102.01,1
,,11.95474513,,,5.15,,159.04,906.0,,5059.0,1.657,,,3.976,,13.594,,,K00650.01,1
,,42.55930625,,,5.45,,18.24,527.0,,6032.0,0.924,,,4.489,,13.909,,,K00651.01,0
,,16.080657264,,,4.43,,33.64,614.0,,5303.0,0.817,,,4.547,,13.653,,,K00652.01,1
,,18.16407304,,,1.98,,15.72,508.0,,4926.0,0.662,,,4.653,,13.725,,,K00701.01,1
,,7.334073405,,,1.42,,135.81,870.0,,5985.0,0.758,,,4.603,,13.265,,,K07521.02,0
,,5.71489692,,,1.33,,73.38,747.0,,4926.0,0.662,,,4.653,,13.725,,,K00701.02,1
,,122.3858681,,,1.72,,1.24,269.0,,4926.0,0.662,,,4.653,,13.725,,,K00701.03,1
,,1.274840187,,,66.76,,9187.9,2498.0,,5365.0,2.872,,,3.669,,13.759,,,K00702.01,0
,,179.609803,,,5.47,,5.41,389.0,,5880.0,1.433,,,4.154,,12.287,,,K00108.02,1
,,1.368617188,,,1.84,,6108.26,2255.0,,6561.0,1.584,,,4.14,,13.361,,,K00703.01,0
,,1.125963085,,,1.41,,3689.22,1988.0,,6225.0,1.116,,,4.348,,13.858,,,K00653.01,0
,,8.59481851,,,1.75,,125.48,854.0,,5675.0,0.915,,,4.459,,13.984,,,K00654.01,1
,,10.22215697,,,1.72,,99.68,806.0,,5675.0,0.915,,,4.459,,13.984,,,K00654.02,1
,,25.6721559,,,2.68,,51.47,683.0,,6034.0,1.179,,,4.359,,13.004,,,K00655.01,1
,,151.8851881,,,2.47,,4.81,378.0,,6034.0,1.179,,,4.359,,13.004,,,K00655.02,1
,,1.065731229,,,384.26,,161806.81,5118.0,,6244.0,10.105,,,2.897,,13.151,,,K07544.02,0
,,18.39629744,,,2.47,,27.09,582.0,,5316.0,0.804,,,4.57,,13.704,,,K00704.01,1
,,1.012672041,,,5.89,,7026.31,2337.0,,6663.0,1.338,,,4.275,,13.788,,,K00705.01,0
,,28.714216138,,,42.19,,93.74,794.0,,6706.0,1.417,,,4.226,,13.765,,,K00706.01,0
,,21.77568158,,,4.76,,125.14,853.0,,5900.0,1.694,,,4.022,,13.988,,,K00707.01,1
,,41.0283424,,,3.92,,53.8,691.0,,5900.0,1.694,,,4.022,,13.988,,,K00707.02,1
,,0.83442282,,,0.64,,2794.84,1854.0,,5838.0,0.897,,,4.529,,15.271,,,K04453.02,0
,,1.906633332,,,2.72,,2745.66,1847.0,,6736.0,1.243,,,4.335,,13.429,,,K00656.01,0
,,4.069425638,,,1.53,,97.72,802.0,,4671.0,0.68,,,4.636,,13.872,,,K00657.01,1
,,4.06844957,,,0.98,,442.08,1170.0,,5751.0,1.071,,,4.391,,12.566,,,K00102.02,1
,,16.28247625,,,1.88,,15.37,505.0,,4671.0,0.68,,,4.636,,13.872,,,K00657.02,1
,,3.162692075,,,2.61,,692.32,1308.0,,5821.0,1.085,,,4.355,,13.989,,,K00658.01,1
,,31.7848157,,,3.55,,75.59,752.0,,5900.0,1.694,,,4.022,,13.988,,,K00707.03,1
,,13.17555999,,,2.82,,244.58,1009.0,,5900.0,1.694,,,4.022,,13.988,,,K00707.04,1
,,5.66815821,,,1.85,,752.7,1336.0,,5900.0,1.694,,,4.022,,13.988,,,K00707.05,1
,,17.40665216,,,2.95,,104.04,814.0,,6086.0,1.216,,,4.274,,13.998,,,K00708.01,1
,,6.41496453,,,25.79,,417.97,1153.0,,6170.0,1.183,,,4.259,,12.385,,,K00109.01,0
,,5.370639542,,,2.54,,341.68,1096.0,,5821.0,1.085,,,4.355,,13.989,,,K00658.02,1
,,11.32977062,,,1.37,,126.21,855.0,,5821.0,1.085,,,4.355,,13.989,,,K00658.03,1
,,23.20579353,,,5.86,,238.21,1002.0,,5460.0,3.231,,,3.626,,13.413,,,K00659.01,1
,,6.07972016,,,2.32,,360.77,1111.0,,5460.0,1.346,,,4.139,,13.532,,,K00660.01,1
,,14.40090414,,,2.71,,111.24,828.0,,5815.0,1.198,,,4.27,,13.909,,,K00661.01,1
,,7.69363627,,,2.12,,308.61,1069.0,,6086.0,1.216,,,4.274,,13.998,,,K00708.02,1
,,21.3851584,,,2.17,,25.63,574.0,,5376.0,0.825,,,4.516,,13.94,,,K00709.01,1
,,5.37493289,,,2.12,,942.35,1413.0,,6167.0,1.689,,,4.037,,13.294,,,K00710.01,1
,,8.58600968,,,1.84,,503.98,1208.0,,6167.0,1.689,,,4.037,,13.294,,,K00710.02,1
,,3.88688862,,,1.29,,1448.04,1574.0,,6167.0,1.689,,,4.037,,13.294,,,K00710.03,1
,,2.192009479,,,35.9,,1030.69,1446.0,,5499.0,1.125,,,4.28,,14.687,,,K00603.01,0
,,8.254912972,,,11.86,,93.46,793.0,,5366.0,0.835,,,4.5,,14.034,,,K00604.01,0
,,2.628117322,,,1.77,,69.56,737.0,,3939.0,0.557,,,4.705,,14.915,,,K00605.01,1
,,3.170626881,,,14.37,,704.88,1314.0,,6068.0,1.034,,,4.428,,14.333,,,K00606.01,0
,,25.6613816,,,1.78,,51.48,683.0,,5815.0,1.198,,,4.27,,13.909,,,K00661.02,1
,,10.21418792,,,2.29,,198.34,957.0,,5843.0,1.332,,,4.25,,13.336,,,K00662.01,1
,,2.755637216,,,1.37,,77.57,757.0,,4121.0,0.553,,,4.709,,13.506,,,K00663.01,1
,,36.2671673,,,1.5,,3.44,347.0,,4264.0,0.62,,,4.637,,15.544,,,K07622.01,0
,,14.91095177,,,2.62,,54.87,694.0,,5650.0,0.899,,,4.5,,12.593,,,K00103.01,1
,,20.30652862,,,1.58,,5.4,389.0,,4121.0,0.553,,,4.709,,13.506,,,K00663.02,1
,,44.6996563,,,3.05,,14.81,500.0,,5497.0,1.046,,,4.394,,13.967,,,K00711.01,1
,,3.619309734,,,1.47,,422.53,1156.0,,5497.0,1.046,,,4.394,,13.967,,,K00711.02,1
,,124.5245224,,,2.69,,3.78,356.0,,5497.0,1.046,,,4.394,,13.967,,,K00711.03,1
,,2.178150857,,,1.11,,636.74,1282.0,,5691.0,0.836,,,4.56,,13.72,,,K00712.01,0
,,2.178150567,,,34.19,,2457.28,1796.0,,6820.0,1.254,,,4.328,,13.835,,,K00713.01,0
,,25.33709016,,,3.47,,6.93,414.0,,4469.0,0.635,,,4.625,,14.716,,,K00608.01,0
,,4.396999852,,,13.57,,543.48,1231.0,,5949.0,1.156,,,4.311,,14.491,,,K00609.01,0
,,14.28228147,,,1.82,,9.38,446.0,,4102.0,0.595,,,4.675,,14.672,,,K00610.01,1
,,1.16015259,,,1.4,,2229.29,1751.0,,5842.0,0.985,,,4.433,,12.45,,,K00008.01,0
,,3.743166733,,,1.5,,971.76,1423.0,,6181.0,1.331,,,4.234,,12.205,,,K00094.04,1
,,13.13747785,,,1.85,,109.68,825.0,,5762.0,1.143,,,4.314,,13.484,,,K00664.01,1
,,7.78199862,,,1.32,,220.8,983.0,,5762.0,1.143,,,4.314,,13.484,,,K00664.02,1
,,2.2227289,,,34.14,,93172.12,4454.0,,4996.0,20.848,,,2.354,,12.552,,,K07623.01,0
,,23.4433748,,,1.29,,50.72,681.0,,5762.0,1.143,,,4.314,,13.484,,,K00664.03,1
,,5.868066282,,,3.6,,584.32,1254.0,,5918.0,1.555,,,4.127,,13.182,,,K00665.01,1
,,1.61189046,,,1.72,,3267.98,1930.0,,5918.0,1.555,,,4.127,,13.182,,,K00665.02,1
,,9.940666412,,,2.87,,233.04,996.0,,6215.0,1.259,,,4.305,,12.663,,,K00110.01,1
,,4.182001885,,,2.46,,213.29,974.0,,5328.0,0.865,,,4.551,,13.393,,,K00714.01,1
,,1.621668852,,,32.76,,1546.28,1598.0,,6106.0,0.966,,,4.487,,13.9,,,K00715.01,0
,,14.70749512,,,2.04,,106.22,819.0,,5676.0,1.28,,,4.247,,13.387,,,K00717.01,1
,,20.73989406,,,2.11,,19.47,536.0,,5132.0,0.77,,,4.571,,14.157,,,K00612.01,1
,,47.4277116,,,2.33,,6.46,407.0,,5132.0,0.77,,,4.571,,14.157,,,K00612.02,1
,,5.07442951,,,1.38,,175.75,929.0,,5448.0,0.857,,,4.562,,14.789,,,K00613.01,0
,,12.874712426,,,11.26,,173.5,926.0,,5963.0,1.424,,,4.218,,14.517,,,K00614.01,1
,,176.2432946,,,48.15,,3.68,353.0,,5559.0,1.231,,,4.209,,14.468,,,K00615.01,0
,,3.07155284,,,1.65,,1389.97,1556.0,,5918.0,1.555,,,4.127,,13.182,,,K00665.03,1
,,22.24814617,,,2.72,,32.58,609.0,,5629.0,0.943,,,4.503,,13.721,,,K00666.01,1
,,4.305219002,,,10.34,,370.84,1119.0,,5780.0,1.0,,,4.438,,13.826,,,K00667.01,0
,,13.779711352,,,47.58,,848.24,1376.0,,6444.0,2.947,,,3.643,,13.21,,,K00668.01,0
,,2.508057497,,,3.25,,234.06,997.0,,4780.0,0.761,,,4.597,,12.895,,,K00104.01,1
,,5.07437786,,,23.71,,244.04,1008.0,,5661.0,0.919,,,4.48,,13.842,,,K00669.01,0
,,0.900375925,,,0.82,,4399.18,2078.0,,5676.0,1.28,,,4.247,,13.387,,,K00717.02,1
,,4.585466941,,,3.29,,688.54,1307.0,,5788.0,1.495,,,4.16,,13.764,,,K00718.01,1
,,22.71443351,,,4.01,,81.57,766.0,,5788.0,1.495,,,4.16,,13.764,,,K00718.02,1
,,47.903427,,,3.55,,30.17,598.0,,5788.0,1.495,,,4.16,,13.764,,,K00718.03,1
,,9.034190783,,,1.8,,27.87,586.0,,4499.0,0.639,,,4.635,,13.177,,,K00719.01,1
,,1.433339604,,,2.08,,1873.33,1677.0,,6077.0,0.999,,,4.471,,14.811,,,K00616.01,0
,,37.86511904,,,40.36,,19.31,535.0,,5858.0,0.963,,,4.495,,14.608,,,K00617.01,0
,,9.07098164,,,2.94,,109.61,825.0,,5672.0,0.929,,,4.506,,14.959,,,K00618.01,1
,,2.879243323,,,21.02,,565.39,1244.0,,5941.0,0.885,,,4.533,,14.371,,,K00619.01,0
,,45.15535633,,,7.65,,17.68,523.0,,6046.0,0.972,,,4.486,,14.669,,,K00620.01,1
,,9.48965527,,,2.16,,173.79,926.0,,5672.0,1.204,,,4.279,,13.774,,,K00670.01,1
,,4.22865217,,,1.83,,854.59,1379.0,,5966.0,1.499,,,4.169,,13.749,,,K00671.01,1
,,2.85889907,,,0.73,,226.09,989.0,,4973.0,0.754,,,4.603,,13.514,,,K07637.01,0
,,7.46662068,,,1.65,,401.08,1141.0,,5966.0,1.499,,,4.169,,13.749,,,K00671.02,1
,,16.25951967,,,1.72,,142.1,880.0,,5966.0,1.499,,,4.169,,13.749,,,K00671.03,1
,,11.1317901,,,1.47,,235.55,999.0,,5966.0,1.499,,,4.169,,13.749,,,K00671.04,1
,,28.1224393,,,0.9,,6.13,401.0,,4499.0,0.639,,,4.635,,13.177,,,K00719.02,1
,,11.427550984,,,2.35,,124.31,852.0,,5979.0,1.005,,,4.394,,12.596,,,K00111.01,1
,,0.983304511,,,1.1,,4774.53,2121.0,,6363.0,1.198,,,4.386,,14.981,,,K07631.01,0
,,45.9029768,,,1.18,,3.19,341.0,,4499.0,0.639,,,4.635,,13.177,,,K00719.03,1
,,4.159816554,,,0.86,,78.4,759.0,,4499.0,0.639,,,4.635,,13.177,,,K00719.04,1
,,5.69059163,,,3.1,,129.31,860.0,,5244.0,0.81,,,4.538,,13.749,,,K00720.01,1
,,4.885488596,,,16.66,,1182.79,1496.0,,6036.0,1.909,,,3.968,,12.885,,,K00097.01,1
,,130.17802962,,,10.44,,4.31,367.0,,6046.0,0.972,,,4.486,,14.669,,,K00620.02,1
,,85.3162004,,,6.34,,7.57,423.0,,6046.0,0.972,,,4.486,,14.669,,,K00620.03,1
,,10.34973276,,,1.44,,177.25,930.0,,6003.0,1.109,,,4.303,,11.811,,,K00623.01,1
,,16.08786246,,,2.56,,47.17,668.0,,5506.0,0.914,,,4.473,,13.998,,,K00672.01,1
,,41.74938613,,,2.94,,13.22,486.0,,5506.0,0.914,,,4.473,,13.998,,,K00672.02,1
,,0.56680081,,,1.02,,4065.92,2038.0,,5506.0,0.914,,,4.473,,13.998,,,K00672.03,0
,,4.41746257,,,3.95,,2536.07,1810.0,,6570.0,2.297,,,3.86,,13.343,,,K00673.01,1
,,8.981014925,,,3.14,,141.77,880.0,,5666.0,0.967,,,4.362,,12.87,,,K00105.01,1
,,16.33888067,,,10.47,,203.31,963.0,,4877.0,2.595,,,3.645,,13.781,,,K00674.01,1
,,39.1307086,,,1.54,,30.75,600.0,,6295.0,1.08,,,4.401,,14.372,,,K07632.01,0
,,10.04157214,,,2.97,,60.74,712.0,,5244.0,0.81,,,4.538,,13.749,,,K00720.02,1
,,18.36974658,,,3.58,,27.14,582.0,,5244.0,0.81,,,4.538,,13.749,,,K00720.03,1
,,2.79590004,,,1.66,,333.31,1090.0,,5244.0,0.81,,,4.538,,13.749,,,K00720.04,1
,,13.72462702,,,2.13,,112.82,831.0,,5817.0,1.171,,,4.293,,13.645,,,K00721.01,1
,,46.40626,,,2.66,,28.23,588.0,,6086.0,1.227,,,4.276,,13.489,,,K00722.01,1
,,15.67750191,,,1.42,,101.79,810.0,,6003.0,1.109,,,4.303,,11.811,,,K00623.02,1
,,5.59931543,,,1.22,,402.39,1142.0,,6003.0,1.109,,,4.303,,11.811,,,K00623.03,1
,,25.2100146,,,0.95,,54.06,691.0,,6003.0,1.109,,,4.303,,11.811,,,K00623.04,1
,,17.79001678,,,2.7,,43.5,655.0,,5569.0,0.927,,,4.474,,13.597,,,K00624.01,1
,,49.5674085,,,2.91,,11.09,465.0,,5569.0,0.927,,,4.474,,13.597,,,K00624.02,1
,,6.790120801,,,9.86,,998.97,1434.0,,6372.0,2.001,,,3.954,,12.128,,,K00098.01,1
,,1.655467295,,,2.17,,322.97,1080.0,,4583.0,0.695,,,4.6,,13.841,,,K00675.01,0
,,7.972510087,,,3.22,,14.45,497.0,,3912.0,0.533,,,4.728,,13.822,,,K00676.01,1
,,2.453236139,,,2.26,,69.36,737.0,,3912.0,0.533,,,4.728,,13.822,,,K00676.02,1
,,11.9710626,,,5.84,,280.97,1044.0,,6312.0,1.464,,,4.127,,13.768,,,K00677.01,0
,,6.0404622,,,1.3,,118.56,841.0,,5297.0,0.825,,,4.578,,13.283,,,K00678.01,1
,,4.13852825,,,1.3,,196.51,954.0,,5297.0,0.825,,,4.578,,13.283,,,K00678.02,1
,,3.936993144,,,3.36,,240.16,1004.0,,5431.0,0.843,,,4.563,,15.063,,,K00723.01,1
,,28.08185982,,,3.63,,17.52,522.0,,5431.0,0.843,,,4.563,,15.063,,,K00723.02,1
,,23.66834635,,,2.32,,47.11,668.0,,5979.0,1.005,,,4.394,,12.596,,,K00111.02,1
,,10.08881066,,,4.71,,68.62,734.0,,5431.0,0.843,,,4.563,,15.063,,,K00723.03,1
,,6.97106919,,,2.07,,189.16,946.0,,5871.0,0.983,,,4.493,,15.04,,,K00724.01,0
,,1.311842968,,,1.43,,1410.6,1562.0,,5569.0,0.927,,,4.474,,13.597,,,K00624.03,1
,,38.13853099,,,68.75,,137.15,873.0,,6481.0,2.343,,,3.861,,13.592,,,K00625.01,0
,,14.58649856,,,2.45,,124.89,852.0,,6063.0,1.191,,,4.29,,13.49,,,K00626.01,1
,,1.05569286,,,0.45,,898.72,1395.0,,4955.0,0.751,,,4.561,,13.203,,,K07639.01,0
,,7.75192755,,,1.89,,124.47,852.0,,5604.0,0.912,,,4.52,,13.307,,,K00627.01,1
,,31.80475991,,,2.99,,45.9,664.0,,5867.0,1.356,,,4.235,,13.178,,,K00679.01,1
,,16.2580276,,,0.92,,112.41,830.0,,5867.0,1.356,,,4.235,,13.178,,,K00679.02,1
,,8.600153929,,,26.52,,1986.75,1703.0,,6093.0,3.913,,,3.475,,13.643,,,K00680.01,1
,,3.719809197,,,87.21,,2912.21,1873.0,,6284.0,2.348,,,3.813,,13.123,,,K00009.01,0
,,0.73975345,,,2.09,,2580.0,1818.0,,5271.0,0.935,,,4.436,,15.141,,,K07633.01,0
,,1.612249049,,,50.98,,12788.25,2713.0,,6732.0,2.569,,,3.793,,12.775,,,K00106.01,0
,,44.258173075,,,37.38,,120.38,845.0,,6544.0,2.326,,,3.839,,13.204,,,K00681.01,0
,,3.05933906,,,36.0,,999.16,1434.0,,6238.0,1.116,,,4.337,,14.077,,,K04062.01,0
,,0.624677585,,,1.28,,87591.59,4391.0,,9653.0,1.996,,,4.191,,12.789,,,K04063.01,0
,,0.759763198,,,1.2,,2227.19,1752.0,,5520.0,0.818,,,4.572,,15.916,,,K04064.01,0
,,372.37369,,,2.68,,1.2,267.0,,6109.0,1.029,,,4.455,,15.423,,,K04065.01,0
,,126.55719,,,4.59,,17.85,524.0,,6501.0,1.854,,,4.054,,13.666,,,K04066.01,1
,,12.435190544,,,0.52,,20.93,545.0,,4756.0,0.62,,,4.676,,14.844,,,K04135.01,0
,,20.0983676,,,1.58,,85.34,775.0,,6053.0,1.26,,,4.279,,13.358,,,K02289.02,1
,,85.112898,,,2.21,,7.48,422.0,,6018.0,0.975,,,4.485,,15.681,,,K07646.01,0
,,0.504426087,,,33.96,,7077.76,2339.0,,6043.0,0.901,,,4.452,,15.213,,,K04137.01,0
,,9.6887216,,,3.09,,250.25,1014.0,,6457.0,1.196,,,4.358,,14.158,,,K04067.01,1
,,19.597317,,,3.78,,47.9,671.0,,5569.0,1.019,,,4.368,,15.412,,,K04068.01,1
,,13.06243545,,,1.36,,18.25,527.0,,4522.0,0.655,,,4.615,,14.885,,,K04069.01,1
